timestamp,precipitation
1597071600,0.0
1597075200,0.0
1597078800,0.0
1597082400,0.0
1597086000,0.0
1597089600,0.0
1597093200,0.0
1597096800,0.0
1597100400,0.0
1597104000,0.0
1597107600,0.0
1597111200,0.0
1597114800,0.0
1597118400,0.0
1597122000,0.0
1597125600,0.0
1597129200,0.0
1597132800,0.0
1597136400,0.0
1597140000,0.0
1597143600,0.0
1597147200,0.0
1597150800,0.0
1597154400,0.0
1597158000,0.0
1597161600,0.0
1597165200,0.0
1597168800,0.0
1597172400,0.0
1597176000,0.0
1597179600,0.0
1597183200,0.0
1597186800,0.0
1597190400,0.0
1597194000,0.0
1597197600,0.0
1597201200,0.0
1597204800,0.0
1597208400,0.0
1597212000,0.0
1597215600,0.0
1597219200,0.0
1597222800,0.0
1597226400,0.0
1597230000,0.0
1597233600,0.0
1597237200,0.0
1597240800,0.0
1597244400,0.0
1597248000,0.0
1597251600,0.0
1597255200,0.0
1597258800,0.0
1597262400,0.0
1597266000,0.0
1597269600,0.0
1597273200,0.0
1597276800,0.0
1597280400,0.0
1597284000,0.0
1597287600,0.0
1597291200,0.0
1597294800,0.0
1597298400,0.0
1597302000,0.0
1597305600,0.0
1597309200,0.0
1597312800,0.0
1597316400,0.0
1597320000,0.0
1597323600,0.0
1597327200,0.0
1597330800,0.0
1597334400,0.0
1597338000,0.0
1597341600,0.0
1597345200,0.0
1597348800,0.0
1597352400,0.0
1597356000,0.0
1597359600,0.0
1597363200,0.0
1597366800,0.0
1597370400,0.0
1597374000,0.0
1597377600,0.0
1597381200,0.0
1597384800,0.0
1597388400,0.0
1597392000,0.0
1597395600,0.0
1597399200,0.0
1597402800,0.0
1597406400,0.0
1597410000,0.0
1597413600,0.0
1597417200,0.0
1597420800,0.0
1597424400,0.0
1597428000,1.0
1597431600,0.0
1597435200,0.0
1597438800,0.0
1597442400,0.0
1597446000,0.0
1597449600,0.0
1597453200,0.0
1597456800,0.2
1597460400,0.0
1597464000,0.0
1597467600,0.0
1597471200,0.0
1597474800,0.0
1597478400,0.0
1597482000,0.0
1597485600,0.0
1597489200,0.0
1597492800,0.0
1597496400,0.0
1597500000,0.0
1597503600,0.0
1597507200,0.0
1597510800,0.0
1597514400,0.0
1597518000,0.0
1597521600,0.0
1597525200,0.0
1597528800,0.0
1597532400,0.0
1597536000,0.0
1597539600,0.0
1597543200,0.0
1597546800,0.0
1597550400,0.0
1597554000,0.0
1597557600,0.0
1597561200,0.0
1597564800,0.0
1597568400,0.0
1597572000,0.0
1597575600,0.0
1597579200,0.0
1597582800,0.0
1597586400,0.0
1597590000,0.0
1597593600,0.0
1597597200,0.0
1597600800,0.0
1597604400,0.0
1597608000,0.0
1597611600,0.0
1597615200,0.0
1597618800,0.0
1597622400,0.0
1597626000,0.0
1597629600,0.0
1597633200,0.0
1597636800,0.0
1597640400,0.0
1597644000,0.0
1597647600,0.0
1597651200,0.0
1597654800,0.0
1597658400,0.0
1597662000,0.0
1597665600,0.0
1597669200,0.0
1597672800,0.0
1597676400,0.0
1597680000,0.0
1597683600,0.0
1597687200,0.0
1597690800,0.0
1597694400,0.0
1597698000,0.0
1597701600,0.0
1597705200,0.0
1597708800,0.0
1597712400,0.0
1597716000,0.0
1597719600,0.0
1597723200,0.0
1597726800,0.0
1597730400,0.0
1597734000,0.0
1597737600,0.0
1597741200,0.0
1597744800,0.0
1597748400,0.0
1597752000,0.0
1597755600,0.0
1597759200,0.0
1597762800,0.0
1597766400,0.0
1597770000,0.0
1597773600,0.0
1597777200,0.0
1597780800,0.0
1597784400,0.0
1597788000,0.0
1597791600,0.0
1597795200,0.0
1597798800,0.0
1597802400,0.0
1597806000,0.0
1597809600,0.0
1597813200,0.0
1597816800,0.0
1597820400,0.0
1597824000,0.0
1597827600,0.0
1597831200,0.0
1597834800,0.0
1597838400,0.0
1597842000,0.0
1597845600,0.0
1597849200,0.0
1597852800,0.0
1597856400,0.0
1597860000,0.0
1597863600,0.0
1597867200,0.0
1597870800,0.0
1597874400,0.0
1597878000,0.0
1597881600,0.0
1597885200,0.0
1597888800,0.0
1597892400,0.0
1597896000,0.0
1597899600,0.0
1597903200,0.0
1597906800,0.0
1597910400,0.0
1597914000,0.0
1597917600,0.0
1597921200,0.0
1597924800,0.0
1597928400,0.0
1597932000,0.0
1597935600,0.0
1597939200,0.0
1597942800,0.0
1597946400,0.0
1597950000,0.0
1597953600,0.0
1597957200,0.0
1597960800,0.0
1597964400,0.0
1597968000,0.0
1597971600,0.0
1597975200,0.0
1597978800,0.0
1597982400,0.0
1597986000,0.0
1597989600,0.0
1597993200,0.0
1597996800,0.0
1598000400,0.0
1598004000,0.0
1598007600,0.0
1598011200,0.0
1598014800,0.0
1598018400,0.0
1598022000,0.0
1598025600,0.0
1598029200,0.0
1598032800,0.0
1598036400,0.0
1598040000,0.0
1598043600,0.0
1598047200,0.0
1598050800,0.0
1598054400,0.0
1598058000,0.0
1598061600,0.0
1598065200,0.0
1598068800,0.0
1598072400,0.0
1598076000,0.0
1598079600,0.0
1598083200,0.0
1598086800,0.0
1598090400,0.0
1598094000,0.0
1598097600,0.0
1598101200,0.0
1598104800,0.0
1598108400,0.0
1598112000,0.0
1598115600,0.0
1598119200,0.0
1598122800,0.0
1598126400,0.0
1598130000,0.0
1598133600,0.0
1598137200,0.0
1598140800,0.0
1598144400,0.0
1598148000,0.0
1598151600,0.0
1598155200,0.0
1598158800,0.0
1598162400,0.0
1598166000,0.0
1598169600,0.0
1598173200,0.0
1598176800,0.0
1598180400,0.0
1598184000,0.0
1598187600,0.0
1598191200,0.0
1598194800,0.0
1598198400,0.0
1598202000,0.0
1598205600,0.0
1598209200,0.0
1598212800,0.0
1598216400,0.0
1598220000,0.0
1598223600,0.0
1598227200,0.0
1598230800,0.0
1598234400,0.0
1598238000,0.0
1598241600,0.0
1598245200,0.0
1598248800,0.0
1598252400,0.0
1598256000,0.0
1598259600,0.0
1598263200,0.0
1598266800,0.0
1598270400,0.0
1598274000,0.0
1598277600,0.0
1598281200,0.0
1598284800,0.0
1598288400,0.0
1598292000,0.0
1598295600,0.0
1598299200,0.0
1598302800,0.0
1598306400,0.0
1598310000,0.0
1598313600,0.0
1598317200,0.0
1598320800,0.0
1598324400,0.0
1598328000,0.0
1598331600,0.0
1598335200,0.0
1598338800,0.0
1598342400,0.0
1598346000,0.0
1598349600,0.0
1598353200,0.0
1598356800,0.0
1598360400,0.0
1598364000,0.0
1598367600,0.0
1598371200,0.0
1598374800,0.0
1598378400,0.0
1598382000,0.0
1598385600,0.0
1598389200,0.0
1598392800,0.0
1598396400,0.0
1598400000,0.0
1598403600,0.0
1598407200,0.0
1598410800,0.0
1598414400,0.0
1598418000,0.0
1598421600,0.0
1598425200,0.0
1598428800,0.0
1598432400,0.0
1598436000,0.0
1598439600,0.0
1598443200,0.0
1598446800,0.0
1598450400,0.0
1598454000,0.0
1598457600,0.0
1598461200,0.0
1598464800,0.0
1598468400,0.0
1598472000,0.0
1598475600,0.0
1598479200,0.0
1598482800,0.0
1598486400,0.0
1598490000,0.0
1598493600,0.0
1598497200,0.0
1598500800,0.0
1598504400,0.0
1598508000,0.0
1598511600,0.0
1598515200,0.0
1598518800,0.0
1598522400,0.0
1598526000,0.0
1598529600,0.0
1598533200,0.0
1598536800,0.0
1598540400,0.0
1598544000,0.0
1598547600,0.0
1598551200,0.0
1598554800,0.0
1598558400,0.0
1598562000,0.0
1598565600,0.0
1598569200,0.0
1598572800,0.0
1598576400,0.0
1598580000,0.0
1598583600,0.0
1598587200,0.0
1598590800,0.0
1598594400,0.0
1598598000,0.0
1598601600,0.0
1598605200,0.0
1598608800,0.0
1598612400,0.0
1598616000,0.0
1598619600,0.0
1598623200,0.0
1598626800,0.0
1598630400,0.0
1598634000,0.0
1598637600,0.0
1598641200,0.0
1598644800,0.0
1598648400,0.0
1598652000,0.0
1598655600,0.0
1598659200,0.0
1598662800,0.0
1598666400,0.0
1598670000,0.0
1598673600,0.0
1598677200,0.0
1598680800,0.0
1598684400,0.0
1598688000,0.0
1598691600,0.0
1598695200,0.0
1598698800,0.0
1598702400,0.0
1598706000,0.0
1598709600,0.0
1598713200,0.0
1598716800,0.0
1598720400,0.0
1598724000,0.0
1598727600,0.0
1598731200,0.0
1598734800,0.0
1598738400,0.0
1598742000,0.0
1598745600,0.0
1598749200,0.0
1598752800,0.0
1598756400,0.0
1598760000,0.0
1598763600,0.8
1598767200,0.0
1598770800,0.0
1598774400,0.0
1598778000,0.0
1598781600,0.2
1598785200,1.4
1598788800,0.0
1598792400,0.0
1598796000,0.0
1598799600,0.0
1598803200,0.0
1598806800,0.0
1598810400,0.0
1598814000,0.0
1598817600,0.0
1598821200,0.0
1598824800,0.0
1598828400,0.0
1598832000,0.0
1598835600,0.0
1598839200,0.0
1598842800,0.0
1598846400,0.0
1598850000,0.0
1598853600,0.0
1598857200,0.0
1598860800,0.0
1598864400,0.0
1598868000,0.0
1598871600,0.0
1598875200,0.0
1598878800,0.0
1598882400,1.8
1598886000,1.8
1598889600,0.2
1598893200,0.0
1598896800,0.0
1598900400,0.0
1598904000,0.4
1598907600,0.2
1598911200,0.0
1598914800,0.0
1598918400,0.0
1598922000,0.0
1598925600,0.0
1598929200,0.0
1598932800,0.0
1598936400,0.0
1598940000,0.0
1598943600,0.0
1598947200,0.0
1598950800,0.0
1598954400,0.0
1598958000,0.0
1598961600,0.0
1598965200,0.0
1598968800,0.0
1598972400,0.0
1598976000,0.0
1598979600,0.0
1598983200,0.0
1598986800,0.0
1598990400,0.0
1598994000,0.0
1598997600,0.0
1599001200,0.0
1599004800,0.0
1599008400,0.0
1599012000,0.0
1599015600,0.0
1599019200,0.0
1599022800,0.0
1599026400,0.0
1599030000,0.0
1599033600,0.0
1599037200,0.0
1599040800,0.0
1599044400,0.0
1599048000,0.0
1599051600,0.0
1599055200,0.0
1599058800,0.0
1599062400,0.0
1599066000,0.0
1599069600,0.0
1599073200,0.0
1599076800,5.2
1599080400,1.0
1599084000,0.0
1599087600,0.0
1599091200,0.0
1599094800,0.0
1599098400,0.0
1599102000,0.0
1599105600,0.0
1599109200,0.0
1599112800,0.0
1599116400,0.0
1599120000,0.0
1599123600,0.0
1599127200,0.0
1599130800,0.0
1599134400,0.0
1599138000,0.0
1599141600,0.0
1599145200,0.0
1599148800,0.0
1599152400,0.0
1599156000,0.0
1599159600,0.0
1599163200,0.0
1599166800,0.0
1599170400,0.0
1599174000,0.0
1599177600,0.0
1599181200,0.0
1599184800,0.0
1599188400,0.0
1599192000,0.0
1599195600,0.0
1599199200,0.0
1599202800,0.0
1599206400,0.0
1599210000,0.0
1599213600,0.0
1599217200,0.0
1599220800,0.0
1599224400,0.0
1599228000,0.0
1599231600,0.0
1599235200,0.0
1599238800,0.0
1599242400,0.0
1599246000,0.0
1599249600,0.0
1599253200,0.0
1599256800,0.0
1599260400,0.0
1599264000,0.0
1599267600,0.0
1599271200,0.0
1599274800,0.0
1599278400,0.0
1599282000,0.0
1599285600,0.0
1599289200,0.0
1599292800,0.0
1599296400,0.0
1599300000,0.0
1599303600,0.0
1599307200,0.0
1599310800,0.0
1599314400,0.0
1599318000,0.0
1599321600,0.0
1599325200,0.0
1599328800,0.0
1599332400,0.0
1599336000,0.0
1599339600,0.0
1599343200,0.0
1599346800,0.0
1599350400,0.0
1599354000,0.0
1599357600,0.0
1599361200,0.0
1599364800,0.0
1599368400,0.0
1599372000,0.0
1599375600,0.0
1599379200,0.0
1599382800,0.0
1599386400,0.0
1599390000,0.0
1599393600,0.0
1599397200,0.0
1599400800,0.0
1599404400,0.0
1599408000,0.0
1599411600,0.0
1599415200,0.0
1599418800,0.0
1599422400,0.0
1599426000,0.0
1599429600,0.0
1599433200,0.0
1599436800,0.0
1599440400,0.0
1599444000,0.0
1599447600,0.0
1599451200,0.0
1599454800,0.0
1599458400,0.0
1599462000,0.0
1599465600,0.0
1599469200,0.0
1599472800,0.0
1599476400,0.0
1599480000,0.0
1599483600,0.0
1599487200,0.0
1599490800,0.0
1599494400,0.0
1599498000,0.0
1599501600,0.0
1599505200,0.0
1599508800,0.0
1599512400,0.0
1599516000,0.0
1599519600,0.0
1599523200,0.0
1599526800,0.0
1599530400,0.0
1599534000,0.0
1599537600,0.0
1599541200,0.0
1599544800,0.0
1599548400,0.0
1599552000,0.0
1599555600,0.0
1599559200,0.0
1599562800,0.0
1599566400,0.0
1599570000,0.0
1599573600,0.0
1599577200,0.0
1599580800,0.0
1599584400,0.0
1599588000,0.0
1599591600,0.0
1599595200,0.0
1599598800,0.0
1599602400,0.0
1599606000,0.0
1599609600,0.0
1599613200,0.0
1599616800,0.0
1599620400,0.0
1599624000,0.0
1599627600,0.0
1599631200,0.0
1599634800,0.0
1599638400,0.0
1599642000,0.0
1599645600,0.0
1599649200,0.0
1599652800,0.0
1599656400,0.0
1599660000,0.0
1599663600,0.0
1599667200,0.0
1599670800,0.0
1599674400,0.0
1599678000,0.0
1599681600,0.0
1599685200,0.0
1599688800,0.0
1599692400,0.0
1599696000,0.0
1599699600,0.0
1599703200,0.0
1599706800,0.0
1599710400,0.0
1599714000,0.0
1599717600,0.0
1599721200,0.0
1599724800,0.0
1599728400,0.0
1599732000,0.0
1599735600,0.0
1599739200,0.0
1599742800,0.0
1599746400,0.0
1599750000,0.0
1599753600,0.0
1599757200,0.0
1599760800,0.0
1599764400,0.0
1599768000,0.0
1599771600,0.0
1599775200,0.0
1599778800,0.0
1599782400,0.0
1599786000,0.0
1599789600,0.0
1599793200,0.0
1599796800,0.0
1599800400,0.0
1599804000,0.0
1599807600,0.0
1599811200,0.0
1599814800,0.0
1599818400,0.0
1599822000,0.0
1599825600,0.0
1599829200,0.0
1599832800,0.0
1599836400,0.0
1599840000,0.0
1599843600,0.0
1599847200,0.0
1599850800,0.0
1599854400,0.0
1599858000,0.0
1599861600,0.0
1599865200,0.0
1599868800,0.0
1599872400,0.0
1599876000,0.0
1599879600,0.0
1599883200,0.0
1599886800,0.0
1599890400,0.0
1599894000,0.0
1599897600,0.0
1599901200,0.0
1599904800,0.0
1599908400,0.0
1599912000,0.0
1599915600,0.0
1599919200,0.0
1599922800,0.0
1599926400,0.0
1599930000,0.0
1599933600,0.0
1599937200,0.0
1599940800,0.0
1599944400,0.0
1599948000,0.0
1599951600,0.0
1599955200,0.0
1599958800,0.0
1599962400,0.0
1599966000,0.0
1599969600,0.0
1599973200,0.0
1599976800,0.0
1599980400,0.0
1599984000,0.0
1599987600,0.0
1599991200,0.0
1599994800,0.0
1599998400,0.0
1600002000,0.0
1600005600,0.0
1600009200,0.0
1600012800,0.0
1600016400,0.0
1600020000,0.0
1600023600,0.0
1600027200,0.0
1600030800,0.0
1600034400,0.0
1600038000,0.0
1600041600,0.0
1600045200,0.0
1600048800,0.0
1600052400,0.0
1600056000,0.0
1600059600,0.0
1600063200,0.0
1600066800,0.0
1600070400,0.0
1600074000,0.0
1600077600,0.0
1600081200,0.0
1600084800,0.0
1600088400,0.0
1600092000,0.0
1600095600,0.0
1600099200,0.0
1600102800,0.0
1600106400,0.0
1600110000,0.0
1600113600,0.0
1600117200,0.0
1600120800,0.0
1600124400,0.0
1600128000,0.0
1600131600,0.0
1600135200,0.0
1600138800,0.0
1600142400,0.0
1600146000,0.0
1600149600,0.0
1600153200,0.0
1600156800,0.0
1600160400,0.0
1600164000,0.0
1600167600,0.0
1600171200,0.0
1600174800,0.0
1600178400,0.0
1600182000,0.0
1600185600,0.0
1600189200,0.0
1600192800,0.0
1600196400,0.0
1600200000,0.0
1600203600,0.0
1600207200,0.0
1600210800,0.0
1600214400,0.0
1600218000,0.0
1600221600,0.0
1600225200,0.0
1600228800,0.0
1600232400,0.0
1600236000,0.0
1600239600,0.0
1600243200,0.0
1600246800,0.0
1600250400,0.0
1600254000,0.0
1600257600,0.0
1600261200,0.0
1600264800,0.0
1600268400,0.0
1600272000,0.0
1600275600,0.0
1600279200,0.0
1600282800,0.0
1600286400,0.0
1600290000,0.0
1600293600,0.0
1600297200,0.0
1600300800,0.0
1600304400,0.0
1600308000,0.0
1600311600,0.0
1600315200,0.0
1600318800,0.0
1600322400,0.0
1600326000,0.0
1600329600,0.0
1600333200,0.0
1600336800,0.0
1600340400,0.0
1600344000,0.0
1600347600,0.0
1600351200,0.0
1600354800,0.0
1600358400,0.0
1600362000,0.0
1600365600,0.0
1600369200,0.0
1600372800,0.0
1600376400,0.0
1600380000,0.0
1600383600,0.0
1600387200,0.0
1600390800,0.0
1600394400,0.0
1600398000,0.0
1600401600,0.0
1600405200,0.0
1600408800,0.0
1600412400,0.0
1600416000,0.0
1600419600,0.0
1600423200,0.0
1600426800,0.0
1600430400,0.0
1600434000,0.0
1600437600,0.0
1600441200,0.0
1600444800,0.0
1600448400,0.0
1600452000,0.0
1600455600,0.0
1600459200,0.0
1600462800,0.0
1600466400,0.0
1600470000,0.0
1600473600,0.0
1600477200,0.0
1600480800,0.0
1600484400,0.0
1600488000,0.0
1600491600,0.0
1600495200,0.0
1600498800,0.0
1600502400,0.0
1600506000,0.0
1600509600,0.0
1600513200,0.0
1600516800,0.0
1600520400,0.0
1600524000,0.0
1600527600,0.0
1600531200,0.0
1600534800,0.0
1600538400,0.0
1600542000,0.0
1600545600,0.0
1600549200,0.0
1600552800,0.0
1600556400,0.0
1600560000,0.0
1600563600,0.0
1600567200,0.0
1600570800,0.0
1600574400,0.0
1600578000,0.0
1600581600,0.0
1600585200,0.0
1600588800,0.0
1600592400,0.0
1600596000,0.0
1600599600,0.0
1600603200,0.0
1600606800,0.0
1600610400,0.0
1600614000,0.0
1600617600,0.0
1600621200,0.0
1600624800,0.0
1600628400,0.0
1600632000,0.2
1600635600,0.0
1600639200,0.0
1600642800,0.0
1600646400,0.0
1600650000,0.0
1600653600,0.0
1600657200,0.0
1600660800,0.0
1600664400,0.0
1600668000,0.0
1600671600,0.0
1600675200,0.0
1600678800,0.0
1600682400,0.0
1600686000,0.0
1600689600,0.0
1600693200,0.0
1600696800,0.0
1600700400,0.0
1600704000,0.0
1600707600,0.0
1600711200,0.0
1600714800,0.0
1600718400,0.0
1600722000,0.0
1600725600,0.0
1600729200,0.0
1600732800,0.0
1600736400,0.0
1600740000,0.0
1600743600,0.0
1600747200,0.0
1600750800,0.0
1600754400,0.0
1600758000,0.0
1600761600,0.0
1600765200,0.0
1600768800,0.0
1600772400,0.0
1600776000,0.0
1600779600,0.0
1600783200,0.0
1600786800,0.0
1600790400,6.2
1600794000,0.0
1600797600,0.0
1600801200,0.0
1600804800,0.0
1600808400,0.0
1600812000,0.0
1600815600,0.0
1600819200,0.0
1600822800,0.0
1600826400,0.0
1600830000,0.0
1600833600,0.0
1600837200,0.0
1600840800,0.0
1600844400,0.2
1600848000,0.0
1600851600,0.0
1600855200,0.0
1600858800,0.0
1600862400,0.0
1600866000,0.0
1600869600,0.0
1600873200,0.0
1600876800,0.0
1600880400,0.0
1600884000,0.0
1600887600,0.0
1600891200,0.0
1600894800,0.0
1600898400,0.0
1600902000,0.0
1600905600,0.0
1600909200,0.0
1600912800,0.0
1600916400,0.0
1600920000,0.0
1600923600,0.0
1600927200,0.0
1600930800,0.0
1600934400,0.0
1600938000,0.0
1600941600,0.0
1600945200,0.0
1600948800,0.0
1600952400,0.0
1600956000,0.0
1600959600,0.0
1600963200,0.0
1600966800,0.0
1600970400,0.0
1600974000,0.0
1600977600,0.0
1600981200,0.0
1600984800,0.0
1600988400,1.0
1600992000,3.2
1600995600,3.8
1600999200,1.0
1601002800,0.0
1601006400,0.0
1601010000,0.0
1601013600,0.0
1601017200,0.0
1601020800,0.0
1601024400,0.0
1601028000,0.0
1601031600,0.0
1601035200,0.0
1601038800,0.0
1601042400,0.0
1601046000,0.0
1601049600,0.0
1601053200,0.0
1601056800,0.0
1601060400,1.0
1601064000,0.0
1601067600,0.0
1601071200,0.0
1601074800,0.2
1601078400,1.0
1601082000,0.0
1601085600,0.0
1601089200,0.4
1601092800,3.4
1601096400,0.0
1601100000,0.0
1601103600,0.0
1601107200,0.0
1601110800,0.0
1601114400,0.0
1601118000,0.2
1601121600,0.0
1601125200,0.0
1601128800,0.0
1601132400,0.0
1601136000,0.0
1601139600,0.0
1601143200,0.0
1601146800,0.0
1601150400,0.0
1601154000,0.0
1601157600,0.0
1601161200,0.0
1601164800,0.0
1601168400,0.0
1601172000,0.0
1601175600,0.0
1601179200,0.0
1601182800,0.0
1601186400,0.0
1601190000,0.0
1601193600,0.0
1601197200,0.0
1601200800,0.0
1601204400,0.0
1601208000,0.0
1601211600,0.0
1601215200,0.0
1601218800,0.0
1601222400,0.0
1601226000,1.0
1601229600,1.4
1601233200,3.4
1601236800,2.0
1601240400,1.6
1601244000,1.0
1601247600,0.6
1601251200,0.2
1601254800,0.2
1601258400,0.0
1601262000,0.0
1601265600,0.0
1601269200,0.0
1601272800,0.0
1601276400,0.0
1601280000,0.0
1601283600,0.0
1601287200,0.0
1601290800,0.0
1601294400,0.0
1601298000,0.0
1601301600,0.0
1601305200,0.0
1601308800,0.0
1601312400,2.4
1601316000,0.0
1601319600,0.0
1601323200,0.0
1601326800,0.0
1601330400,0.0
1601334000,0.0
1601337600,0.0
1601341200,0.0
1601344800,0.0
1601348400,0.0
1601352000,0.0
1601355600,0.0
1601359200,0.0
1601362800,0.0
1601366400,0.0
1601370000,0.0
1601373600,0.0
1601377200,0.0
1601380800,0.0
1601384400,0.0
1601388000,0.0
1601391600,0.0
1601395200,0.0
1601398800,0.0
1601402400,0.0
1601406000,0.0
1601409600,0.0
1601413200,0.0
1601416800,0.0
1601420400,0.0
1601424000,0.0
1601427600,0.0
1601431200,0.0
1601434800,0.0
1601438400,0.0
1601442000,0.0
1601445600,0.0
1601449200,0.0
1601452800,0.0
1601456400,0.0
1601460000,0.0
1601463600,0.0
1601467200,0.0
1601470800,0.0
1601474400,0.0
1601478000,0.0
1601481600,0.0
1601485200,0.0
1601488800,0.0
1601492400,0.0
1601496000,0.0
1601499600,0.0
1601503200,0.0
1601506800,0.0
1601510400,0.0
1601514000,0.0
1601517600,0.0
1601521200,0.0
1601524800,0.0
1601528400,0.0
1601532000,0.0
1601535600,0.0
1601539200,0.0
1601542800,0.0
1601546400,0.0
1601550000,0.0
1601553600,0.0
1601557200,0.0
1601560800,0.0
1601564400,0.0
1601568000,0.0
1601571600,0.0
1601575200,0.0
1601578800,0.0
1601582400,0.0
1601586000,0.0
1601589600,0.0
1601593200,0.0
1601596800,0.0
1601600400,0.0
1601604000,0.0
1601607600,0.0
1601611200,0.0
1601614800,0.0
1601618400,0.0
1601622000,0.0
1601625600,0.0
1601629200,0.0
1601632800,0.0
1601636400,0.0
1601640000,0.0
1601643600,0.0
1601647200,0.0
1601650800,0.0
1601654400,0.0
1601658000,0.0
1601661600,0.0
1601665200,0.0
1601668800,0.0
1601672400,0.0
1601676000,0.0
1601679600,0.0
1601683200,0.0
1601686800,0.0
1601690400,0.0
1601694000,0.0
1601697600,0.0
1601701200,0.0
1601704800,0.0
1601708400,0.6
1601712000,6.8
1601715600,0.2
1601719200,0.0
1601722800,0.0
1601726400,0.0
1601730000,0.0
1601733600,0.0
1601737200,0.6
1601740800,0.0
1601744400,0.0
1601748000,0.0
1601751600,0.0
1601755200,0.0
1601758800,0.0
1601762400,0.0
1601766000,0.0
1601769600,0.0
1601773200,0.0
1601776800,0.0
1601780400,0.0
1601784000,0.0
1601787600,0.0
1601791200,0.0
1601794800,0.0
1601798400,0.0
1601802000,0.0
1601805600,0.0
1601809200,0.0
1601812800,0.0
1601816400,0.0
1601820000,0.0
1601823600,0.0
1601827200,0.0
1601830800,0.0
1601834400,0.0
1601838000,0.0
1601841600,0.0
1601845200,0.0
1601848800,0.4
1601852400,1.6
1601856000,1.0
1601859600,2.0
1601863200,0.0
1601866800,0.0
1601870400,0.2
1601874000,0.0
1601877600,0.0
1601881200,0.0
1601884800,0.0
1601888400,0.0
1601892000,0.0
1601895600,0.0
1601899200,0.0
1601902800,0.0
1601906400,0.0
1601910000,0.0
1601913600,0.0
1601917200,0.0
1601920800,0.0
1601924400,0.0
1601928000,0.0
1601931600,0.0
1601935200,0.0
1601938800,0.0
1601942400,0.0
1601946000,0.0
1601949600,0.0
1601953200,0.0
1601956800,0.0
1601960400,0.0
1601964000,0.0
1601967600,0.0
1601971200,0.0
1601974800,0.0
1601978400,0.0
1601982000,0.0
1601985600,0.0
1601989200,0.0
1601992800,0.0
1601996400,0.0
1602000000,0.0
1602003600,0.0
1602007200,0.0
1602010800,0.0
1602014400,0.0
1602018000,0.0
1602021600,0.0
1602025200,0.0
